"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0.05,"AM_Izzo_mtcPA10_bin","B",0.883124030202141,0.818420644474053,0.948849585978818,"AM",0.7,0.7
0.05,"AM_Izzo_mtcPAcamp_bin","A",0.847095647232851,0.779950811246221,0.914827082634498,"AM",0.7,0.7
0.05,"AM_Izzo_mtcPAcamp_bin","B",0.845932974320228,0.73845264983989,0.911640692394926,"AM",0.7,0.7
0.05,"CC_Sazima_bin","A",0.786558435465642,0.616173606974762,0.892481028894132,"CC",0.7,0.7
0.05,"CC_Sazima_bin","B",0.792147430757826,0.663897828607885,0.870432977334531,"CC",0.7,0.7
0.05,"CC_Wicksten_1998_bin","A",0.770423669105877,0.647254424540728,0.861349369915623,"CC",0.7,0.7
0.05,"CC_Wicksten_1998_bin","B",0.76026459682359,0.611628192731853,0.870612504176674,"CC",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.810112226857329,0.683920825259377,0.918317629170067,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.811312758448143,0.700084530727903,0.9139683630935,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.808464211462586,0.650733743303502,0.887727652449072,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.812076900995931,0.665080901085018,0.908458937075927,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.818998437524554,0.673898956809855,0.952971988623051,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.8368489088599,0.694078899198411,0.944092714574471,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.822181178219394,0.677749661914062,0.948797987520783,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.828023660651871,0.684392319726991,0.946208540877871,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.865698839303272,0.768820688141419,0.960826165287011,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.868931907431907,0.718028507136216,0.964521350007917,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.828159687674753,0.717555314128964,0.92449211282445,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.845349327369427,0.717615666456455,0.960269733865095,"FA",0.7,0.7
0.05,"FP_Baird_1980_bin","A",0.777815364371838,0.615867389739142,0.882489966967427,"FP",0.7,0.7
