"g","network","site","mean_final_mut_mat","mutualism","m_A","m_B","alpha","phi","theta_A","theta_B"
0.025,"PP_Ramirez&Brito_1992_bin","B",0.751196006541193,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Santos_etal_2010_bin","A",0.731848440329129,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Santos_etal_2010_bin","B",0.72836187223098,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.784313035074853,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.792022156922959,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.792917190041424,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.781102352815719,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.790164019393867,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.794728550414769,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AE_Rico-Gray_benito_bin","A",0.741903740514833,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AE_Rico-Gray_benito_bin","B",0.758303960769312,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AE_Rico-Gray_mancha_bin","A",0.751556687377702,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AE_Rico-Gray_mancha_bin","B",0.760619322231033,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AE_Rico-Gray_zapo_bin","A",0.758598144955358,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AE_Rico-Gray_zapo_bin","B",0.751417614767677,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcDIM100_bin","A",0.863739145927035,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcDIM100_bin","B",0.864425334757453,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcFLO_bin","A",0.832828316296776,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcFLO_bin","B",0.834117232471381,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcPA10_bin","A",0.891953202794181,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcPA10_bin","B",0.891717197937248,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcPAcamp_bin","A",0.851230086970637,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"AM_Izzo_mtcPAcamp_bin","B",0.853798912134326,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"CC_Sazima_bin","A",0.775098896517431,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"CC_Sazima_bin","B",0.779261938058457,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"CC_Wicksten_1998_bin","A",0.748587930371421,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"CC_Wicksten_1998_bin","B",0.748325205667624,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.814204257401352,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.811520229943793,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.833876297938832,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.813999665259439,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.820823171220988,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.826072216324375,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.830597668397221,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.837365335763753,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.84579499579926,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.868673808858453,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.82946012015958,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.823470792883458,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Baird_1980_bin","A",0.772739592219304,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Baird_1980_bin","B",0.752928538502221,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Beehler_1983_bin","A",0.757724910740732,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Beehler_1983_bin","B",0.753015687199541,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Carlo_etal_2003_Caguana_bin","A",0.768566264180319,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Carlo_etal_2003_Caguana_bin","B",0.770927071088852,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Carlo_etal_2003_Fronton_bin","A",0.764971701906841,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Carlo_etal_2003_Fronton_bin","B",0.771089343691303,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Galetti&Pizo_1996_bin","A",0.751372583682848,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Galetti&Pizo_1996_bin","B",0.759788526362174,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Jordano_1985_bin","A",0.753282236903209,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Jordano_1985_bin","B",0.729856009242672,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Mack&Wright_1996_bin","A",0.791485155048462,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Mack&Wright_1996_bin","B",0.797374144437227,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Sorensen_1981_bin","A",0.769550003832055,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"FP_Sorensen_1981_bin","B",0.772440538670168,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Arroyo_etal_1982_1_bin","A",0.752880433648465,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Arroyo_etal_1982_1_bin","B",0.756921618119452,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Barrett&Helenurm_1987_bin","A",0.775770155451002,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Barrett&Helenurm_1987_bin","B",0.78844554629785,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Dicks_etal_2002_SH_bin","A",0.757970550830877,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Dicks_etal_2002_SH_bin","B",0.767107805110421,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Elberling&Olesen_1999_bin","A",0.765191462581551,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Elberling&Olesen_1999_bin","B",0.767063206515345,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Hocking_1968_bin","A",0.758037298243118,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Hocking_1968_bin","B",0.774877881262024,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.743013264619865,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.746859077709724,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Medan_etal_2002_RB_bin","A",0.780170287074293,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Medan_etal_2002_RB_bin","B",0.785778094798786,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Ollerton_etal_2003_bin","A",0.767095061948625,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Ollerton_etal_2003_bin","B",0.76607584551813,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Ramirez&Brito_1992_bin","A",0.773038845323852,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Ramirez&Brito_1992_bin","B",0.782381945658066,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Santos_etal_2010_bin","A",0.755344964104384,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Santos_etal_2010_bin","B",0.76351397174539,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.793470931719586,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.791610768975356,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.812744195499984,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.813550788622281,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.810563204143959,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.80951717289033,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AE_Rico-Gray_benito_bin","A",0.773334340957969,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AE_Rico-Gray_benito_bin","B",0.776990577874016,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AE_Rico-Gray_mancha_bin","A",0.772116276168783,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AE_Rico-Gray_mancha_bin","B",0.777082180547829,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AE_Rico-Gray_zapo_bin","A",0.786197004884678,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AE_Rico-Gray_zapo_bin","B",0.786026853453761,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcDIM100_bin","A",0.883603623038806,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcDIM100_bin","B",0.870863644416222,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcFLO_bin","A",0.843812853228025,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcFLO_bin","B",0.855820722647506,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcPA10_bin","A",0.896477086372452,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcPA10_bin","B",0.905831045761987,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcPAcamp_bin","A",0.87419022881416,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"AM_Izzo_mtcPAcamp_bin","B",0.86212756092687,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"CC_Sazima_bin","A",0.799936772413663,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"CC_Sazima_bin","B",0.794774287422988,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"CC_Wicksten_1998_bin","A",0.779137247147417,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"CC_Wicksten_1998_bin","B",0.788121929161528,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.83402606568893,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.834287367105235,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.850420286718706,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.832221792039617,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.823382167828031,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.821087988842895,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.844718243301784,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.839481017836972,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.862806993336571,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.879486611060767,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.842820235984903,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.856034870873365,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Baird_1980_bin","A",0.785372545730636,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Baird_1980_bin","B",0.790743471590216,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Beehler_1983_bin","A",0.768022073891991,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Beehler_1983_bin","B",0.763970895719541,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Carlo_etal_2003_Caguana_bin","A",0.781422863045524,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Carlo_etal_2003_Caguana_bin","B",0.782001981142302,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Carlo_etal_2003_Fronton_bin","A",0.791258293759234,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Carlo_etal_2003_Fronton_bin","B",0.80164345570258,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Galetti&Pizo_1996_bin","A",0.782150611182862,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Galetti&Pizo_1996_bin","B",0.776457634102118,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Jordano_1985_bin","A",0.771839152788248,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Jordano_1985_bin","B",0.767396812111847,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Mack&Wright_1996_bin","A",0.816808278623483,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Mack&Wright_1996_bin","B",0.808358469670642,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Sorensen_1981_bin","A",0.787635682427229,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"FP_Sorensen_1981_bin","B",0.807377322613058,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Arroyo_etal_1982_1_bin","A",0.776539624665963,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Arroyo_etal_1982_1_bin","B",0.773745539096134,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Barrett&Helenurm_1987_bin","A",0.798774923166802,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Barrett&Helenurm_1987_bin","B",0.799136277225392,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Dicks_etal_2002_SH_bin","A",0.7819051555628,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Dicks_etal_2002_SH_bin","B",0.779151056806942,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Elberling&Olesen_1999_bin","A",0.785249434388741,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Elberling&Olesen_1999_bin","B",0.786850107855079,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Hocking_1968_bin","A",0.784954453084415,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Hocking_1968_bin","B",0.794551246591009,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.763134203128863,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.765047252698011,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Medan_etal_2002_RB_bin","A",0.808723297164685,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Medan_etal_2002_RB_bin","B",0.803008014186177,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Ollerton_etal_2003_bin","A",0.791208283697606,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Ollerton_etal_2003_bin","B",0.787740513908821,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Ramirez&Brito_1992_bin","A",0.793490080750564,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Ramirez&Brito_1992_bin","B",0.797411156331544,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Santos_etal_2010_bin","A",0.767941856023423,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Santos_etal_2010_bin","B",0.76880390207103,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.815447274116992,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.815460247743411,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.831270719339598,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.824987912375385,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.827847215267,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.075,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.811411926387417,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AE_Rico-Gray_benito_bin","A",0.78470258168124,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AE_Rico-Gray_benito_bin","B",0.781131454789093,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AE_Rico-Gray_mancha_bin","A",0.808852061338737,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AE_Rico-Gray_mancha_bin","B",0.804711318418587,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AE_Rico-Gray_zapo_bin","A",0.786359536926405,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AE_Rico-Gray_zapo_bin","B",0.796381866589685,"AE",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcDIM100_bin","A",0.887074960555583,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcDIM100_bin","B",0.88367991902606,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcFLO_bin","A",0.862335071979308,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcFLO_bin","B",0.862095797633349,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcPA10_bin","A",0.906328605154412,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcPA10_bin","B",0.91613699249618,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcPAcamp_bin","A",0.876950188665695,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"AM_Izzo_mtcPAcamp_bin","B",0.875394109838623,"AM",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"CC_Sazima_bin","A",0.810018698798945,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"CC_Sazima_bin","B",0.809979588352567,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"CC_Wicksten_1998_bin","A",0.797751532472393,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"CC_Wicksten_1998_bin","B",0.806831417737385,"CC",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.838576678256548,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.836718683314082,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.855437436502434,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.855091069051462,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.835135004277371,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.840419146864624,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.850732496556886,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.842704080449729,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.874428290608504,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.870543283749477,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.861904120349886,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.86045799814457,"FA",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Baird_1980_bin","A",0.80065203072243,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Baird_1980_bin","B",0.811520467992658,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Beehler_1983_bin","A",0.795680697086971,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Beehler_1983_bin","B",0.790721704063428,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Carlo_etal_2003_Caguana_bin","A",0.803558515223623,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Carlo_etal_2003_Caguana_bin","B",0.804793190270689,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Carlo_etal_2003_Fronton_bin","A",0.801132116123616,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Carlo_etal_2003_Fronton_bin","B",0.804579158930606,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Galetti&Pizo_1996_bin","A",0.798790745132679,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Galetti&Pizo_1996_bin","B",0.800342088649984,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Jordano_1985_bin","A",0.780108510755071,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Jordano_1985_bin","B",0.783870325893558,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Mack&Wright_1996_bin","A",0.817111536474753,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Mack&Wright_1996_bin","B",0.825908528441954,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Sorensen_1981_bin","A",0.806842967692263,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"FP_Sorensen_1981_bin","B",0.81817611334806,"FP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Arroyo_etal_1982_1_bin","A",0.796786757541047,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Arroyo_etal_1982_1_bin","B",0.792290341755291,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Barrett&Helenurm_1987_bin","A",0.817343117748154,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Barrett&Helenurm_1987_bin","B",0.805650457694724,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Dicks_etal_2002_SH_bin","A",0.805534192487059,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Dicks_etal_2002_SH_bin","B",0.803246940441809,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Elberling&Olesen_1999_bin","A",0.79749790290968,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Elberling&Olesen_1999_bin","B",0.79877596643078,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Hocking_1968_bin","A",0.792738721542416,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Hocking_1968_bin","B",0.802776350152408,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.788740476664779,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.781832172944593,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Medan_etal_2002_RB_bin","A",0.814838891745115,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Medan_etal_2002_RB_bin","B",0.815141423483852,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Ollerton_etal_2003_bin","A",0.8047842900557,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
0.1,"PP_Ollerton_etal_2003_bin","B",0.814544107539308,"PP",0.7,0.7,0.2,0.5,"0-10","0-10"
