"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0.025,"PP_Ramirez&Brito_1992_bin","B",0.736312228503081,0.633193456906187,0.816210296395005,"PP",0.7,0.7
0.025,"PP_Santos_etal_2010_bin","A",0.707750301574064,0.585403801837515,0.81856322958626,"PP",0.7,0.7
0.025,"PP_Santos_etal_2010_bin","B",0.698429589813482,0.526736635609675,0.788557454111391,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.772052534171418,0.655291366609529,0.852550683223207,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.780811611260089,0.573996454117065,0.890252975999966,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.788137657395824,0.674786170916371,0.861542806340828,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.780520472317687,0.645262989430045,0.882204027399025,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.77762898321846,0.666837673235997,0.881104298927093,"PP",0.7,0.7
0.025,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.781023225994143,0.635713358552212,0.886598199075883,"PP",0.7,0.7
0.05,"AE_Rico-Gray_benito_bin","A",0.752747386808709,0.630159622578365,0.839629844582574,"AE",0.7,0.7
0.05,"AE_Rico-Gray_benito_bin","B",0.745514858185411,0.632128218178915,0.866954640731935,"AE",0.7,0.7
0.05,"AE_Rico-Gray_mancha_bin","A",0.733990059907393,0.616608292247801,0.808194010827019,"AE",0.7,0.7
0.05,"AE_Rico-Gray_mancha_bin","B",0.734290887417542,0.588192292427063,0.816958339648245,"AE",0.7,0.7
0.05,"AE_Rico-Gray_zapo_bin","A",0.747093395446914,0.659345637663968,0.84539562915479,"AE",0.7,0.7
0.05,"AE_Rico-Gray_zapo_bin","B",0.748745131949774,0.633640430088869,0.84056542473945,"AE",0.7,0.7
0.05,"AM_Izzo_mtcDIM100_bin","A",0.858375494215522,0.758960185150538,0.931667769026167,"AM",0.7,0.7
0.05,"AM_Izzo_mtcDIM100_bin","B",0.867138306874366,0.76067477247143,0.953800994363052,"AM",0.7,0.7
0.05,"AM_Izzo_mtcFLO_bin","A",0.83125549748105,0.686638119651042,0.932633736232478,"AM",0.7,0.7
0.05,"AM_Izzo_mtcFLO_bin","B",0.839789135294426,0.716145815682899,0.933707111730091,"AM",0.7,0.7
0.05,"AM_Izzo_mtcPA10_bin","A",0.891590976327072,0.831907035434415,0.954580128552293,"AM",0.7,0.7
